,relativeAltitude,latitude,longitude,speed,smoothedAltitude,run_start,run_time,activity_time,state,n_runs,top_speed_run,top_speed_total,avg_speed_run,max_altitude_run,max_altitude_total,ascent_run,ascent_total,descent_run,descent_total,distance_run,distance_total
163,-85.75544921875,46.0973428,7.2728914,9.206979751586914,-85.6586189196837,126,37,0,1,0,10.91258144378662,0,7.53026426465888,0,0,12.72875976562499,0,-74.17062499999999,0,288.07805972367066,0
164,-91.823271484375,46.0972918,7.2727423,10.939385414123535,-88.36100908512492,126,38,0,1,0,10.939385414123535,0,7.617677627465667,0,0,12.72875976562499,0,-79.39472656249998,0,298.01873560575734,0
165,-91.341201171875,46.0972326,7.2726145,10.945074081420898,-91.17085822610343,126,39,0,1,0,10.945074081420898,0,7.7008625388145475,0,0,12.72875976562499,0,-85.46254882812498,0,310.8665025260562,0
166,-92.012861328125,46.0971727,7.2725165,9.465678215026855,-93.65387932162096,126,40,0,1,0,10.945074081420898,0,7.743906823600214,0,0,13.210830078124989,0,-85.46254882812498,0,322.73927652900136,0
167,-96.5378125,46.097136,7.2724411,6.995816230773926,-96.03502211185007,126,41,0,1,0,10.945074081420898,0,7.726095142818636,0,0,13.210830078124989,0,-86.13420898437498,0,332.8267729883763,0
168,-99.30564453125,46.0971241,7.2723773,6.499371528625488,-98.1550631451504,126,42,0,1,0,10.945074081420898,0,7.697566686674608,0,0,13.210830078124989,0,-90.65916015624998,0,339.9426444768386,0
169,-100.07625,46.097105,7.2722872,7.391604900360107,-100.22745521069058,126,43,0,1,0,10.945074081420898,0,7.690613009712916,0,0,13.210830078124989,0,-93.42699218749998,0,345.0503890880799,0
170,-101.43078125,46.0970597,7.2722103,7.544439792633057,-101.97329342830938,126,44,0,1,0,10.945074081420898,0,7.68736471600003,0,0,13.210830078124989,0,-94.19759765624998,0,352.33389319276444,0
171,-103.88904296875,46.0969983,7.2721535,8.264761924743652,-103.78286350219228,126,45,0,1,0,10.945074081420898,0,7.699916829233587,0,0,13.210830078124989,0,-95.55212890624998,0,360.12584552752656,0
172,-104.325224609375,46.0969309,7.2720932,9.039769172668455,-105.81471900629299,126,46,0,1,0,10.945074081420898,0,7.728424325902414,0,0,13.210830078124989,0,-98.01039062499999,0,368.24185289276346,0
